Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-11-01 00:00:00-05:00,306.5,320.0,305.0,309.0,114654,0.0,0.0
2000-12-01 00:00:00-05:00,309.0,330.0,298.5,330.0,34699,0.0,0.0
2001-01-01 00:00:00-05:00,329.0,340.0,313.0,318.25,122622,0.0,0.0
2001-02-01 00:00:00-05:00,317.0,319.5,304.5,311.25,101874,0.0,0.0
2001-03-01 00:00:00-05:00,315.5,325.5,301.0,301.25,22684,0.0,0.0
2001-05-01 00:00:00-04:00,332.0,333.5,312.0,323.5,48724,0.0,0.0
2001-06-01 00:00:00-04:00,326.75,330.0,289.25,293.0,146138,0.0,0.0
2001-08-01 00:00:00-04:00,305.5,308.0,291.75,299.0,105826,0.0,0.0
2001-09-01 00:00:00-04:00,298.0,298.25,281.0,292.5,36548,0.0,0.0
2001-10-01 00:00:00-04:00,290.5,302.0,279.5,301.5,108392,0.0,0.0
2001-11-01 00:00:00-05:00,300.0,300.25,280.0,286.25,103671,0.0,0.0
2001-12-01 00:00:00-05:00,286.0,289.0,271.5,284.0,24730,0.0,0.0
2002-01-01 00:00:00-05:00,283.5,297.5,281.0,285.5,112593,0.0,0.0
2002-02-01 00:00:00-05:00,286.0,291.0,276.5,276.75,97080,0.0,0.0
2002-03-01 00:00:00-05:00,277.0,300.0,273.5,290.0,41649,0.0,0.0
2002-04-01 00:00:00-05:00,289.0,300.0,271.25,274.0,89045,0.0,0.0
2002-05-01 00:00:00-04:00,275.0,293.75,272.25,293.0,46144,0.0,0.0
2002-06-01 00:00:00-04:00,294.5,325.0,292.5,322.5,127310,0.0,0.0
2002-07-01 00:00:00-04:00,325.0,372.0,325.0,368.5,49248,0.0,0.0
2002-08-01 00:00:00-04:00,375.0,425.0,369.0,423.0,93062,0.0,0.0
2002-10-01 00:00:00-04:00,476.0,487.0,450.0,463.5,148843,0.0,0.0
2002-11-01 00:00:00-05:00,462.0,475.0,396.0,432.75,110140,0.0,0.0
2003-01-01 00:00:00-05:00,358.0,370.75,332.5,356.25,99598,0.0,0.0
2003-02-01 00:00:00-05:00,355.0,365.0,338.5,341.0,82558,0.0,0.0
2003-03-01 00:00:00-05:00,343.0,360.0,312.25,320.75,23275,0.0,0.0
2003-04-01 00:00:00-05:00,320.75,327.25,315.0,321.5,59257,0.0,0.0
2003-05-01 00:00:00-04:00,321.0,375.0,320.0,327.25,46450,0.0,0.0
2003-07-01 00:00:00-04:00,299.0,343.0,294.5,342.25,65154,0.0,0.0
2003-08-01 00:00:00-04:00,343.25,392.5,342.0,365.25,126031,0.0,0.0
2003-09-01 00:00:00-04:00,361.0,362.5,331.5,356.75,49642,0.0,0.0
2003-10-01 00:00:00-04:00,356.0,379.0,326.0,366.75,157334,0.0,0.0
2003-11-01 00:00:00-05:00,366.5,406.0,358.5,405.0,127857,0.0,0.0
2003-12-01 00:00:00-05:00,406.0,420.5,366.0,384.75,50315,0.0,0.0
2004-01-01 00:00:00-05:00,390.75,414.0,384.0,396.5,144350,0.0,0.0
2004-03-01 00:00:00-05:00,384.0,431.0,362.0,412.5,50787,0.0,0.0
2004-04-01 00:00:00-05:00,411.5,430.0,377.0,394.0,94874,0.0,0.0
2004-05-01 00:00:00-04:00,394.0,420.0,377.0,383.0,46328,0.0,0.0
2004-06-01 00:00:00-04:00,393.0,410.0,352.0,358.5,130430,0.0,0.0
2004-07-01 00:00:00-04:00,357.0,378.0,333.0,333.75,56578,0.0,0.0
2004-09-01 00:00:00-04:00,328.0,367.0,320.0,336.75,86944,0.0,0.0
2004-10-01 00:00:00-04:00,334.5,354.0,328.25,347.0,112590,0.0,0.0
2004-11-01 00:00:00-05:00,344.0,362.5,335.25,341.0,150656,0.0,0.0
2004-12-01 00:00:00-05:00,341.0,360.5,333.25,338.0,3705,0.0,0.0
2005-01-01 00:00:00-05:00,329.5,344.0,323.0,325.5,605,0.0,0.0
2005-02-01 00:00:00-05:00,326.75,365.0,322.25,368.0,671,0.0,0.0
2005-03-01 00:00:00-05:00,360.0,377.0,338.5,338.0,547,0.0,0.0
2005-04-01 00:00:00-05:00,337.0,343.0,312.75,341.0,343,0.0,0.0
2005-06-01 00:00:00-04:00,336.5,342.75,315.25,328.0,1976,0.0,0.0
2005-07-01 00:00:00-04:00,329.5,353.0,329.0,339.25,1599,0.0,0.0
2005-08-01 00:00:00-04:00,339.5,355.0,333.75,343.0,1190,0.0,0.0
2005-09-01 00:00:00-04:00,340.5,380.25,336.0,380.25,689,0.0,0.0
2005-10-01 00:00:00-04:00,379.25,388.25,365.5,371.25,1428,0.0,0.0
2005-11-01 00:00:00-05:00,371.0,374.75,345.0,369.0,771,0.0,0.0
2005-12-01 00:00:00-05:00,370.75,389.25,351.0,387.0,1315,0.0,0.0
2006-02-01 00:00:00-05:00,396.75,443.0,392.5,439.0,1662,0.0,0.0
2006-03-01 00:00:00-05:00,433.0,447.0,397.75,418.5,1476,0.0,0.0
2006-04-01 00:00:00-05:00,416.25,463.25,413.0,429.75,2102,0.0,0.0
2006-05-01 00:00:00-04:00,429.0,520.5,428.0,487.75,6100,0.0,0.0
2006-06-01 00:00:00-04:00,488.0,500.0,460.25,499.75,2908,0.0,0.0
2006-07-01 00:00:00-04:00,499.75,517.0,479.0,492.75,2193,0.0,0.0
2006-08-01 00:00:00-04:00,492.0,492.25,440.25,475.75,12276,0.0,0.0
2006-09-01 00:00:00-04:00,473.0,501.75,448.0,496.0,23272,0.0,0.0
2006-11-01 00:00:00-05:00,517.25,540.0,504.0,534.0,24593,0.0,0.0
2006-12-01 00:00:00-05:00,532.0,532.0,495.75,509.75,13602,0.0,0.0
2007-01-01 00:00:00-05:00,506.5,511.25,467.5,488.75,41385,0.0,0.0
2007-02-01 00:00:00-05:00,489.0,515.0,474.75,516.0,28906,0.0,0.0
2007-03-01 00:00:00-05:00,512.0,512.0,442.25,456.5,31426,0.0,0.0
2007-05-01 00:00:00-04:00,475.0,512.25,461.75,504.0,31678,0.0,0.0
2007-06-01 00:00:00-04:00,505.25,627.75,500.5,596.5,71712,0.0,0.0
2007-08-01 00:00:00-04:00,629.0,730.0,617.0,721.0,82886,0.0,0.0
2007-09-01 00:00:00-04:00,735.0,949.5,735.0,929.25,58098,0.0,0.0
2007-10-01 00:00:00-04:00,939.0,956.5,815.25,832.0,105757,0.0,0.0
2007-11-01 00:00:00-04:00,831.5,925.0,755.5,907.0,77121,0.0,0.0
2007-12-01 00:00:00-05:00,904.0,1029.25,891.25,913.5,32206,0.0,0.0
2008-01-01 00:00:00-05:00,917.0,1032.5,880.75,967.25,28916,0.0,0.0
2008-02-01 00:00:00-05:00,969.25,1384.75,969.25,1170.0,0,0.0,0.0
2008-03-01 00:00:00-05:00,1172.75,1315.0,962.25,965.0,0,0.0,0.0
2008-04-01 00:00:00-04:00,965.75,1036.25,842.0,864.0,0,0.0,0.0
2008-05-01 00:00:00-04:00,855.75,919.0,782.5,802.0,0,0.0,0.0
2008-07-01 00:00:00-04:00,878.5,905.0,808.25,814.75,0,0.0,0.0
2008-08-01 00:00:00-04:00,815.0,959.0,785.0,818.75,0,0.0,0.0
2008-09-01 00:00:00-04:00,805.0,805.0,705.0,712.0,0,0.0,0.0
2008-10-01 00:00:00-04:00,713.0,722.75,531.25,573.0,0,0.0,0.0
2008-11-01 00:00:00-04:00,575.75,624.0,533.25,563.0,0,0.0,0.0
2008-12-01 00:00:00-05:00,558.25,635.5,489.75,630.0,0,0.0,0.0
2009-01-01 00:00:00-05:00,627.25,669.25,579.5,601.0,0,0.0,0.0
2009-04-01 00:00:00-04:00,569.5,617.75,552.0,576.25,0,0.0,0.0
2009-05-01 00:00:00-04:00,585.25,695.75,584.0,687.0,0,0.0,0.0
2009-06-01 00:00:00-04:00,687.25,727.25,552.25,569.75,0,0.0,0.0
2009-07-01 00:00:00-04:00,573.5,590.0,537.0,559.25,0,0.0,0.0
2009-08-01 00:00:00-04:00,560.0,586.75,487.5,505.0,0,0.0,0.0
2009-09-01 00:00:00-04:00,503.0,503.0,453.5,476.5,0,0.0,0.0
2009-10-01 00:00:00-04:00,471.75,577.0,458.5,499.0,0,0.0,0.0
2009-12-01 00:00:00-05:00,559.25,571.0,509.25,536.25,0,0.0,0.0
2010-01-01 00:00:00-05:00,539.5,566.25,485.0,487.0,0,0.0,0.0
2010-02-01 00:00:00-05:00,487.5,516.75,480.25,511.0,0,0.0,0.0
2010-03-01 00:00:00-05:00,515.0,515.0,461.5,461.75,0,0.0,0.0
2010-04-01 00:00:00-04:00,463.25,514.75,463.25,505.5,0,0.0,0.0
2010-05-01 00:00:00-04:00,507.0,515.0,480.5,481.5,0,0.0,0.0
2010-06-01 00:00:00-04:00,481.5,508.0,455.25,486.0,0,0.0,0.0
2010-07-01 00:00:00-04:00,487.0,680.0,486.0,674.5,0,0.0,0.0
2010-09-01 00:00:00-04:00,693.0,782.75,687.25,707.75,0,0.0,0.0
2010-10-01 00:00:00-04:00,708.75,777.5,680.25,771.0,0,0.0,0.0
2010-11-01 00:00:00-04:00,775.0,821.0,684.75,730.0,0,0.0,0.0
2010-12-01 00:00:00-05:00,733.25,863.5,733.25,851.0,0,0.0,0.0
2011-01-01 00:00:00-05:00,853.5,946.5,836.0,924.75,0,0.0,0.0
2011-02-01 00:00:00-05:00,930.0,990.5,839.5,902.5,0,0.0,0.0
2011-03-01 00:00:00-05:00,902.0,916.0,765.0,908.0,0,0.0,0.0
2011-04-01 00:00:00-04:00,903.75,966.0,854.25,893.0,0,0.0,0.0
2011-06-01 00:00:00-04:00,910.0,922.75,679.25,688.75,0,0.0,0.0
2011-07-01 00:00:00-04:00,691.75,799.5,677.0,767.0,0,0.0,0.0
2011-08-01 00:00:00-04:00,767.0,874.5,745.5,871.0,0,0.0,0.0
2011-09-01 00:00:00-04:00,861.0,868.25,698.0,704.0,0,0.0,0.0
2011-10-01 00:00:00-04:00,704.25,746.75,677.25,725.0,0,0.0,0.0
2011-11-01 00:00:00-04:00,727.0,740.25,639.5,651.0,0,0.0,0.0
2011-12-01 00:00:00-05:00,657.75,717.0,625.75,717.0,0,0.0,0.0
2012-02-01 00:00:00-05:00,715.25,735.75,665.5,699.0,0,0.0,0.0
2012-03-01 00:00:00-05:00,696.0,712.75,651.25,697.5,88854,0.0,0.0
2012-05-01 00:00:00-04:00,645.25,730.0,601.0,665.0,112848,0.0,0.0
2012-06-01 00:00:00-04:00,667.0,753.0,629.75,738.5,180323,0.0,0.0
2012-08-01 00:00:00-04:00,894.0,930.0,849.25,880.75,174407,0.0,0.0
2012-09-01 00:00:00-04:00,883.75,948.0,861.5,927.5,114611,0.0,0.0
2012-10-01 00:00:00-04:00,926.5,935.0,875.5,904.0,186203,0.0,0.0
2012-11-01 00:00:00-04:00,906.25,947.0,869.0,897.5,236446,0.0,0.0
2012-12-01 00:00:00-05:00,900.0,906.5,815.75,831.0,81090,0.0,0.0
2013-01-01 00:00:00-05:00,841.0,852.0,785.25,837.75,237199,0.0,0.0
2013-02-01 00:00:00-05:00,837.75,847.25,724.5,747.0,228978,0.0,0.0
2013-03-01 00:00:00-05:00,749.25,842.5,723.25,726.75,111252,0.0,0.0
2013-04-01 00:00:00-04:00,726.25,803.5,704.5,798.0,229356,0.0,0.0
2013-05-01 00:00:00-04:00,798.75,802.25,731.5,751.0,120089,0.0,0.0
2013-06-01 00:00:00-04:00,751.25,757.0,671.75,676.25,254715,0.0,0.0
2013-07-01 00:00:00-04:00,676.0,728.25,671.75,706.75,149504,0.0,0.0
2013-08-01 00:00:00-04:00,705.5,719.25,690.5,700.75,243950,0.0,0.0
2013-10-01 00:00:00-04:00,739.0,776.5,734.0,740.5,250946,0.0,0.0
2013-11-01 00:00:00-04:00,740.25,741.0,693.0,713.25,230307,0.0,0.0
2014-01-01 00:00:00-05:00,638.5,651.0,607.75,615.5,227651,0.0,0.0
2014-02-01 00:00:00-05:00,614.5,694.5,612.5,677.0,254207,0.0,0.0
2014-03-01 00:00:00-05:00,680.75,799.0,680.75,764.0,124247,0.0,0.0
2014-04-01 00:00:00-04:00,762.25,811.0,717.0,809.75,216626,0.0,0.0
2014-05-01 00:00:00-04:00,809.0,854.5,721.5,723.0,132814,0.0,0.0
2014-07-01 00:00:00-04:00,711.0,711.0,611.0,625.75,143443,0.0,0.0
2014-08-01 00:00:00-04:00,625.25,661.75,602.0,626.25,223337,0.0,0.0
2014-09-01 00:00:00-04:00,626.25,626.25,553.5,558.0,129731,0.0,0.0
2014-10-01 00:00:00-04:00,556.5,615.75,550.0,593.75,254194,0.0,0.0
2014-11-01 00:00:00-04:00,594.5,640.0,565.25,637.0,223845,0.0,0.0
2014-12-01 00:00:00-05:00,633.25,705.75,609.25,626.5,148049,0.0,0.0
2015-01-01 00:00:00-05:00,627.0,642.0,533.25,540.25,276617,0.0,0.0
2015-04-01 00:00:00-04:00,560.75,589.5,483.75,490.25,249963,0.0,0.0
2015-05-01 00:00:00-04:00,490.25,564.5,485.25,498.75,198297,0.0,0.0
2015-06-01 00:00:00-04:00,499.75,593.25,496.25,593.25,347918,0.0,0.0
2015-07-01 00:00:00-04:00,591.75,593.0,490.0,492.25,180616,0.0,0.0
2015-08-01 00:00:00-04:00,490.5,511.25,454.0,463.75,308946,0.0,0.0
2015-09-01 00:00:00-04:00,463.75,506.75,440.25,501.75,152145,0.0,0.0
2015-10-01 00:00:00-04:00,502.0,521.0,469.5,493.75,301945,0.0,0.0
2015-12-01 00:00:00-05:00,457.0,496.75,446.0,468.5,138301,0.0,0.0
2016-01-01 00:00:00-05:00,468.5,481.75,451.75,472.0,300285,0.0,0.0
2016-02-01 00:00:00-05:00,469.0,473.75,437.75,445.0,357031,0.0,0.0
2016-03-01 00:00:00-05:00,443.5,490.5,437.5,476.25,213923,0.0,0.0
2016-04-01 00:00:00-04:00,476.25,497.75,442.5,465.25,341154,0.0,0.0
2016-06-01 00:00:00-04:00,449.0,495.5,397.0,404.25,546106,0.0,0.0
2016-07-01 00:00:00-04:00,401.0,427.0,385.0,409.75,255636,0.0,0.0
2016-08-01 00:00:00-04:00,409.0,424.0,367.25,371.25,496692,0.0,0.0
2016-09-01 00:00:00-04:00,371.75,425.75,371.75,415.5,195523,0.0,0.0
2016-10-01 00:00:00-04:00,414.0,428.25,397.0,414.75,401967,0.0,0.0
2016-11-01 00:00:00-04:00,414.75,422.0,390.5,391.25,473642,0.0,0.0
2016-12-01 00:00:00-05:00,391.75,420.75,382.0,418.5,193234,0.0,0.0
2017-02-01 00:00:00-05:00,429.5,474.5,425.0,451.25,429846,0.0,0.0
2017-03-01 00:00:00-05:00,451.5,467.75,415.0,420.5,292348,0.0,0.0
2017-04-01 00:00:00-04:00,423.25,432.75,398.75,424.75,407378,0.0,0.0
2017-05-01 00:00:00-04:00,430.0,459.0,421.0,431.75,289579,0.0,0.0
2017-06-01 00:00:00-04:00,431.25,511.25,424.25,511.25,693128,0.0,0.0
2017-07-01 00:00:00-04:00,516.5,556.75,472.25,474.75,299852,0.0,0.0
2017-08-01 00:00:00-04:00,472.0,479.0,391.5,408.75,495586,0.0,0.0
2017-09-01 00:00:00-04:00,411.0,460.25,407.0,442.75,228867,0.0,0.0
2017-11-01 00:00:00-04:00,416.5,435.0,404.0,414.5,614568,0.0,0.0
2017-12-01 00:00:00-05:00,414.5,428.0,394.0,427.25,180791,0.0,0.0
2018-01-01 00:00:00-05:00,429.25,471.25,420.5,467.25,746187,0.0,0.0
2018-02-01 00:00:00-05:00,465.75,512.25,454.5,508.25,708963,0.0,0.0
2018-03-01 00:00:00-05:00,506.75,533.5,456.0,467.25,374602,0.0,0.0
2018-05-01 00:00:00-04:00,520.0,574.75,496.75,542.5,405285,0.0,0.0
2018-06-01 00:00:00-04:00,540.25,558.0,452.75,470.75,600089,0.0,0.0
2018-08-01 00:00:00-04:00,556.25,598.75,497.75,523.0,542135,0.0,0.0
2018-09-01 00:00:00-04:00,503.5,534.25,475.5,511.25,222965,0.0,0.0
2018-10-01 00:00:00-04:00,513.25,533.25,484.5,493.25,520177,0.0,0.0
2018-11-01 00:00:00-04:00,493.0,510.75,456.75,486.5,517696,0.0,0.0
2018-12-01 00:00:00-05:00,492.0,524.25,468.75,488.75,182479,0.0,0.0
2019-01-01 00:00:00-05:00,490.0,518.0,487.75,499.0,505589,0.0,0.0
2019-02-01 00:00:00-05:00,500.0,513.5,432.0,441.0,631920,0.0,0.0
2019-03-01 00:00:00-05:00,444.75,454.0,414.25,430.0,305051,0.0,0.0
2019-04-01 00:00:00-04:00,431.0,443.5,383.5,386.25,540105,0.0,0.0
2019-05-01 00:00:00-04:00,388.25,490.0,378.25,473.0,504110,0.0,0.0
2019-06-01 00:00:00-04:00,476.5,497.0,439.0,451.5,619451,0.0,0.0
2019-07-01 00:00:00-04:00,452.0,472.5,421.25,422.75,409084,0.0,0.0
2019-08-01 00:00:00-04:00,422.75,427.5,374.25,378.25,608191,0.0,0.0
2019-10-01 00:00:00-04:00,414.0,437.25,398.75,419.75,641696,0.0,0.0
2019-11-01 00:00:00-04:00,418.5,441.75,413.25,438.75,640855,0.0,0.0
2020-01-01 00:00:00-05:00,485.25,504.75,463.25,465.5,594576,0.0,0.0
2020-02-01 00:00:00-05:00,464.0,486.75,431.75,445.5,508345,0.0,0.0
2020-04-01 00:00:00-04:00,493.0,507.75,460.5,482.25,413256,0.0,0.0
2020-05-01 00:00:00-04:00,482.5,504.0,438.75,470.5,270051,0.0,0.0
2020-06-01 00:00:00-04:00,469.75,476.75,416.5,435.5,566525,0.0,0.0
2020-07-01 00:00:00-04:00,435.75,462.75,425.25,442.5,363786,0.0,0.0
2020-08-01 00:00:00-04:00,438.5,477.0,409.75,470.5,599907,0.0,0.0
2020-09-01 00:00:00-04:00,467.75,515.5,461.25,509.75,373778,0.0,0.0
2020-10-01 00:00:00-04:00,507.0,579.5,497.5,541.25,580938,0.0,0.0
2020-12-01 00:00:00-05:00,548.0,606.5,532.5,603.5,208517,0.0,0.0
2021-01-01 00:00:00-05:00,605.0,660.0,587.25,638.0,421248,0.0,0.0
2021-02-01 00:00:00-05:00,638.5,657.0,604.5,624.75,499598,0.0,0.0
2021-03-01 00:00:00-05:00,629.0,630.75,553.0,575.75,286192,0.0,0.0
2021-04-01 00:00:00-04:00,577.75,734.75,553.5,698.25,475345,0.0,0.0
2021-05-01 00:00:00-04:00,687.0,727.75,588.0,613.25,290066,0.0,0.0
2021-06-01 00:00:00-04:00,623.25,654.5,583.75,650.25,507652,0.0,0.0
2021-07-01 00:00:00-04:00,653.5,679.5,573.0,673.25,319466,0.0,0.0
2021-09-01 00:00:00-04:00,705.0,737.75,666.25,731.75,260268,0.0,0.0
2021-10-01 00:00:00-04:00,730.5,797.25,716.0,785.75,495903,0.0,0.0
2021-11-01 00:00:00-04:00,787.75,887.25,774.0,819.0,518786,0.0,0.0
2021-12-01 00:00:00-05:00,824.25,871.0,781.0,801.5,247626,0.0,0.0
2022-01-01 00:00:00-05:00,805.25,849.25,743.75,781.25,488989,0.0,0.0
2022-02-01 00:00:00-05:00,780.75,971.75,753.25,954.25,472707,0.0,0.0
2022-03-01 00:00:00-05:00,983.5,1247.5,983.5,1029.75,168952,0.0,0.0
2022-04-01 00:00:00-04:00,1032.0,1198.0,1012.0,1094.25,227994,0.0,0.0
2022-06-01 00:00:00-04:00,1169.75,1184.75,948.75,948.75,381470,0.0,0.0
2022-07-01 00:00:00-04:00,950.5,968.5,814.5,874.5,212388,0.0,0.0
2022-08-01 00:00:00-04:00,878.0,924.25,807.5,924.25,342241,0.0,0.0
2022-09-01 00:00:00-04:00,924.0,1010.75,863.5,991.5,234988,0.0,0.0
2022-10-01 00:00:00-04:00,997.0,1037.5,915.25,978.75,365968,0.0,0.0
2022-11-01 00:00:00-04:00,979.0,991.0,896.25,913.25,327632,0.0,0.0
2022-12-01 00:00:00-05:00,908.5,911.0,830.75,888.0,145113,0.0,0.0
2023-02-01 00:00:00-05:00,878.0,921.5,813.0,815.75,386969,0.0,0.0
2023-03-01 00:00:00-05:00,818.25,896.5,786.25,877.75,298338,0.0,0.0
2023-04-01 00:00:00-04:00,887.0,902.0,769.5,807.25,286299,0.0,0.0
2023-05-01 00:00:00-04:00,810.0,932.5,763.75,790.5,448267,0.0,0.0
2023-06-01 00:00:00-04:00,791.0,891.25,778.0,801.25,397715,0.0,0.0
2023-07-01 00:00:00-04:00,791.0,929.75,791.0,812.75,331557,0.0,0.0
2023-08-01 00:00:00-04:00,815.0,829.5,705.0,726.5,389783,0.0,0.0
2023-09-01 00:00:00-04:00,726.25,752.75,662.0,663.75,243832,0.0,0.0
2023-11-01 00:00:00-04:00,630.25,661.25,587.5,643.25,433389,0.0,0.0
2023-12-01 00:00:00-05:00,643.0,673.0,619.25,642.0,217396,0.0,0.0
2024-01-01 00:00:00-05:00,640.5,642.0,586.75,622.0,544007,0.0,0.0
2024-02-01 00:00:00-05:00,621.75,634.5,561.5,602.75,472864,0.0,0.0
2024-03-01 00:00:00-05:00,601.5,626.0,561.0,585.25,286658,0.0,0.0
2024-04-01 00:00:00-04:00,585.25,660.5,560.5,622.75,516137,0.0,0.0
2024-05-01 00:00:00-04:00,619.5,746.25,617.0,708.75,432528,0.0,0.0
2024-06-01 00:00:00-04:00,713.0,728.5,571.75,587.5,559108,0.0,0.0
2024-07-01 00:00:00-04:00,587.5,605.0,535.5,549.0,2535133,0.0,0.0
2024-08-01 00:00:00-04:00,547.25,567.5,531.25,554.75,451045,0.0,0.0
